file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00005_03943.900-03945.400,ག་རེ་ཟེར་དགོས་རེད། དབུགས་ནང་དུ་ཡར་རྔུབ།  ,ga re zer dgos red/_dbugs nang du yar rngub/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03943.900-03945.400.wav,STT_TT,3,41,1.5,wav16k/STT_TT00005_03943.900-03945.400.wav,ག་རེ་ཟེར་དགོས་རེད་དབུགས་ནང་དུ་ཡར་བརྔུབས།
STT_TT00005_03946.500-03947.450,དེ་གྲངས་ཀ་གཅིག་བྱེད།  ,de grangs ka gcig byed/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03946.500-03947.450.wav,STT_TT,3,22,0.949999999999818,wav16k/STT_TT00005_03946.500-03947.450.wav,དེ་གྲངས་ཀ་གཅིག་བྱས།
STT_TT00005_03947.900-03949.700,ཕྱི་ལ་མར་བཏང་དུས་གྲངས་ཀ་གཉིས་བྱེད།  ,phyi la mar btang dus grangs ka gnyis byed/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03947.900-03949.700.wav,STT_TT,3,36,1.7999999999997272,wav16k/STT_TT00005_03947.900-03949.700.wav,ཕྱི་ལ་མར་བཏང་དུས་གྲངས་ཀ་གཉིས་བྱས།
STT_TT00005_03950.300-03951.100,འདུག་སེ་བྱས་ནས།  ,'dug se byas nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03950.300-03951.100.wav,STT_TT,3,17,0.7999999999997272,wav16k/STT_TT00005_03950.300-03951.100.wav,འདུག་སེ་བྱས་ནས།
STT_TT00005_03952.550-03953.300,གྲངས་ཀ་བཅུ།  ,grangs ka bcu/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03952.550-03953.300.wav,STT_TT,3,13,0.75,wav16k/STT_TT00005_03952.550-03953.300.wav,གྲངས་ཀ་བཅུ།
STT_TT00005_03953.800-03955.400,ཟེར་ན་དབུགས་འགྲོ་འོང་ཁུག་པ།  ,zer na dbugs 'gro 'ong khug pa/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03953.800-03955.400.wav,STT_TT,3,29,1.599999999999909,wav16k/STT_TT00005_03953.800-03955.400.wav,ཟེར་ན་དབུགས་འགྲོ་འོང་ཁུག་པ།
STT_TT00005_03955.800-03956.750,ལྔ་ཕྱིན་པ་རེད་བ་ད།  ,lnga phyin pa red ba da/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03955.800-03956.750.wav,STT_TT,3,20,0.949999999999818,wav16k/STT_TT00005_03955.800-03956.750.wav,ལྔ་ཕྱིན་པ་རེད་བ་ད།
STT_TT00005_03957.800-03958.900,ཡང་ཉི་ཤུ།  ,yang nyi shu/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03957.800-03958.900.wav,STT_TT,3,11,1.099999999999909,wav16k/STT_TT00005_03957.800-03958.900.wav,ཡང་ཉི་ཤུ།
STT_TT00005_03960.550-03961.150,ཡང་།  ,yang /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03960.550-03961.150.wav,STT_TT,3,6,0.599999999999909,wav16k/STT_TT00005_03960.550-03961.150.wav,ཡང་།
STT_TT00005_03961.500-03962.000,དབུགས།  ,dbugs/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03961.500-03962.000.wav,STT_TT,3,8,0.5,wav16k/STT_TT00005_03961.500-03962.000.wav,དབུགས།
STT_TT00005_03962.700-03963.800,ཁུག་པ་གཅིག་པོ་ཁོ་ར།  ,khug pa gcig po kho ra/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03962.700-03963.800.wav,STT_TT,3,21,1.1000000000003638,wav16k/STT_TT00005_03962.700-03963.800.wav,ཁུག་པ་གཅིག་པོ་ཁོ་རང་།
STT_TT00005_03965.300-03966.200,ཁུག་པ་ལ་གྲངས་ཀ་བརྒྱབ་ནས།  ,khug pa la grangs ka brgyab nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00005_03965.300-03966.200.wav,STT_TT,3,26,0.8999999999996362,wav16k/STT_TT00005_03965.300-03966.200.wav,ཁུག་པ་ལ་གྲངས་ཀ་བརྒྱབ་ནས།
